Vernier Format 2						
Untitled.cmbl 10/24/2024 10:51:32 .						
Latest						
Time	Position	Velocity	Acceleration	Angle	Velocity2	Acceleration2
t	x	v 1	acc 1	Angle 2	v 2	acc 2
s	m	m/s	m/s²	rad	rad/s	rad/s²
						
0.05	0.916153	0.289263333333	-1.12479651235	0	0.252103114177	-2.08900828371
0.1	0.9321025	0.24224375	-1.38458195988	0.0174532925199	0.140595967522	-1.8056616212
0.15	0.9437645	0.167041	-1.73200708333	0.0174532925199	0.0407243492132	-1.24920325166
0.2	0.95011	0.0667897222222	-2.02795044753	0.0174532925199	0.00969627362219	-0.615713375009
0.25	0.9506245	-0.0456380555556	-2.13242782407	0.0174532925199	0	-0.383002808077
0.3	0.9454795	-0.155588611111	-2.0203758642	0.0174532925199	-0.00969627362219	-0.555919687672
0.35	0.9345035	-0.253438888889	-1.75136435185	0.0174532925199	-0.0387850944888	-1.03965600505
0.4	0.9194115	-0.333281666667	-1.38195123457	0.0174532925199	-0.135747830711	-1.14739237863
0.45	0.9008895	-0.399213888889	-0.846490123457	0	-0.174532925199	-0.80263598317
0.5	0.877737	-0.425701111111	-0.163030864198	0	-0.203621746066	-0.527908230541
0.55	0.856471	-0.410837777778	0.445106018519	-0.0174532925199	-0.261799387799	0.290888208666
0.6	0.8360625	-0.375299166667	0.938062654321	-0.0349065850399	-0.174532925199	1.01272191165
0.65	0.818055	-0.316226944444	1.38428024691	-0.0349065850399	-0.0872664625997	0.511747774505
0.7	0.8034775	-0.234669166667	1.7619507716	-0.0349065850399	-0.135747830711	0.177765016407
0.75	0.7938735	-0.135294444444	2.02560555556	-0.0523598775598	-0.126051557088	0.74876779638
0.8	0.789586	-0.0262966666667	2.14417345679	-0.0523598775598	-0.0387850944888	1.04504282372
0.85	0.7911295	0.0852736111111	2.10585061728	-0.0523598775598	0	0.991174636935
0.9	0.7983325	0.190936666667	1.90402052469	-0.0523598775598	0.0387850944888	1.18510010938
0.95	0.810852	0.281355277778	1.56144398148	-0.0523598775598	0.135747830711	1.04504282373
1	0.827316	0.350812777778	1.11792592593	-0.0349065850399	0.164836651577	0.549455505257
1.05	0.846867	0.395879166667	0.601890895062	-0.0349065850399	0.174532925199	0.333982758098
1.1	0.8679615	0.413600833333	0.0308064814815	-0.0174532925199	0.184229198822	0.32320912074
1.15	0.8895705	0.398832777778	-0.533714351852	-0.0174532925199	0.203621746066	0.307048664703
1.2	0.90895	0.356815277778	-1.02841774691	0	0.261799387799	-0.511747774505
1.25	0.9261	0.292216944444	-1.4449404321	0.0174532925199	0.164836651577	-1.49214877408
1.3	0.9386195	0.212183611111	-1.83028611111	0.0174532925199	0.048481368111	-1.33054421371
1.35	0.948395	0.108521388889	-2.15920617284	0.0174532925199	0.00969627362219	-0.700286428269
1.4	0.950453	-0.0146727777778	-2.24829089506	0.0174532925199	0	-0.409398219604
1.45	0.946337	-0.127958055556	-2.07668503086	0.0174532925199	-0.00969627362219	-0.560229142615
1.5	0.937076	-0.227523333333	-1.75612824074	0.0174532925199	-0.0387850944888	-1.03965600505
1.55	0.9228415	-0.307270833333	-1.33531805556	0.0174532925199	-0.135747830711	-1.1527791973
1.6	0.9053485	-0.362817777778	-0.865333950617	0	-0.174532925199	-0.834956895244
1.65	0.885626	-0.394259444444	-0.371795061728	0	-0.203621746066	-0.673352334874
1.7	0.865046	-0.401691111111	0.158902160494	-0.0174532925199	-0.271495661421	-1.54197642309E-17
1.75	0.8442945	-0.380158333333	0.718870833333	-0.0349065850399	-0.203621746066	0.673352334874
1.8	0.8257725	-0.328231944444	1.23945802469	-0.0349065850399	-0.174532925199	0.834956895244
1.85	0.810509	-0.251914444444	1.66095632716	-0.0523598775598	-0.135747830711	1.1527791973
1.9	0.799876	-0.157017777778	1.95319444444	-0.0523598775598	-0.0387850944888	1.03965600505
1.95	0.794388	-0.05145	2.1050566358	-0.0523598775598	-0.00969627362219	0.560229142615
2	0.794388	0.0609777777778	2.07319151235	-0.0523598775598	0	0.409398219604
2.05	0.800905	0.1637825	1.85590524691	-0.0523598775598	0.00969627362219	0.700286428269
2.1	0.8113665	0.251819166667	1.5133816358	-0.0523598775598	0.048481368111	1.33054421371
2.15	0.8271445	0.316226944444	1.12396018519	-0.0523598775598	0.164836651577	1.49214877408
2.2	0.8436085	0.363008333333	0.730092438272	-0.0349065850399	0.261799387799	0.511747774505
2.25	0.8638455	0.394545277778	0.228031481481	-0.0174532925199	0.203621746066	-0.307048664703
2.3	0.884597	0.391115277778	-0.373806481481	-0.0174532925199	0.184229198822	-0.32320912074
2.35	0.9043195	0.355195555556	-0.942879475309	0	0.174532925199	-0.333982758098
2.4	0.9211265	0.2924075	-1.41619830247	0	0.164836651577	-0.544068686578
2.45	0.934332	0.209325277778	-1.77719521605	0.0174532925199	0.135747830711	-1.00733509297
2.5	0.9427355	0.109855277778	-2.0106787037	0.0174532925199	0.0387850944888	-1.00733509297
2.55	0.945651	0.00200083333333	-2.08827716049	0.0174532925199	0.00969627362219	-0.554842323936
2.6	0.942907	-0.105281944444	-2.00723811728	0.0174532925199	0	-0.409398219604
2.65	0.9348465	-0.205037777778	-1.77206080247	0.0174532925199	-0.00969627362219	-0.700286428269
2.7	0.921641	-0.287167222222	-1.4149808642	0.0174532925199	-0.048481368111	-1.33054421371
2.75	0.9053485	-0.349288333333	-0.970086574074	0.0174532925199	-0.164836651577	-1.49214877408
2.8	0.885969	-0.389019166667	-0.419963271605	0	-0.261799387799	-0.511747774505
2.85	0.865046	-0.395498055556	0.199342283951	-0.0174532925199	-0.203621746066	0.307048664703
2.9	0.8446375	-0.363389444444	0.713524691358	-0.0174532925199	-0.184229198822	0.32320912074
2.95	0.828345	-0.3164175	1.08224969136	-0.0349065850399	-0.174532925199	0.333982758098
3	0.8127385	-0.257631111111	1.4661662037	-0.0349065850399	-0.164836651577	0.544068686578
3.05	0.801248	-0.170833055556	1.83843765432	-0.0523598775598	-0.135747830711	1.01272191165
3.1	0.7949025	-0.0667897222222	2.06096419753	-0.0523598775598	-0.0387850944888	1.03965600505
3.15	0.794388	0.0435419444444	2.09494660494	-0.0523598775598	-0.00969627362219	0.700286428269
3.2	0.799533	0.1483475	1.9763787037	-0.0523598775598	0.00969627362219	0.705673246948
3.25	0.80948	0.246007222222	1.71812299383	-0.0523598775598	0.0387850944888	1.07197691712
3.3	0.8247435	0.326516944444	1.29995941358	-0.0523598775598	0.135747830711	1.15816601598
3.35	0.8429225	0.384541111111	0.710348765432	-0.0349065850399	0.174532925199	0.834956895244
3.4	0.8652175	0.399309166667	0.0827858024691	-0.0349065850399	0.203621746066	0.673352334874
3.45	0.8840825	0.383778888889	-0.388680401235	-0.0174532925199	0.271495661421	0
3.5	0.9036335	0.358530277778	-0.812084259259	0	0.203621746066	-0.673352334874
3.55	0.9211265	0.305841666667	-1.2734404321	0	0.174532925199	-0.834956895244
3.6	0.9351895	0.230000555556	-1.70388425926	0.0174532925199	0.135747830711	-1.1527791973
3.65	0.944965	0.132150277778	-2.04656666667	0.0174532925199	0.0387850944888	-1.03965600505
3.7	0.949081	0.0187697222222	-2.21594938272	0.0174532925199	0.00969627362219	-0.560229142615
3.75	0.9471945	-0.100708611111	-2.12839969136	0.0174532925199	0	-0.409398219604
3.8	0.9382765	-0.204561388889	-1.80778996914	0.0174532925199	-0.00969627362219	-0.700286428269
3.85	0.9255855	-0.283451388889	-1.41360462963	0.0174532925199	-0.048481368111	-1.33054421371
3.9	0.909293	-0.344333888889	-1.02005447531	0.0174532925199	-0.164836651577	-1.49214877408
3.95	0.8905995	-0.387875833333	-0.570608024691	0	-0.261799387799	-0.511747774505
4	0.869505	-0.406264444444	-0.0267836419753	-0.0174532925199	-0.203621746066	0.307048664703
4.05	0.848582	-0.3918775	0.547053240741	-0.0174532925199	-0.184229198822	0.32320912074
4.1	0.8292025	-0.3490025	1.06975771605	-0.0349065850399	-0.174532925199	0.333982758098
4.15	0.8127385	-0.281641111111	1.51189953704	-0.0349065850399	-0.164836651577	0.544068686578
4.2	0.800219	-0.193699722222	1.8477007716	-0.0523598775598	-0.135747830711	1.01272191165
4.25	0.7928445	-0.0921336111111	2.05831759259	-0.0523598775598	-0.0387850944888	1.03965600505
4.3	0.790615	0.0181980555556	2.11564305556	-0.0523598775598	-0.00969627362219	0.700286428269
4.35	0.794731	0.126814722222	1.99739274691	-0.0523598775598	0.00969627362219	0.705673246948
4.4	0.8038205	0.223521666667	1.73749614198	-0.0523598775598	0.0387850944888	1.07197691712
4.45	0.817712	0.304317222222	1.3720529321	-0.0523598775598	0.135747830711	1.15816601598
4.5	0.8350335	0.364342222222	0.914190277778	-0.0349065850399	0.174532925199	0.834956895244
4.55	0.855099	0.399404444444	0.380528858025	-0.0349065850399	0.203621746066	0.673352334874
4.6	0.876365	0.402739166667	-0.166736111111	-0.0174532925199	0.271495661421	0
4.65	0.8964305	0.378919722222	-0.656887345679	0	0.203621746066	-0.673352334874
4.7	0.9146095	0.339093611111	-1.1705933642	0	0.174532925199	-0.834956895244
4.75	0.931931	0.264300555556	-1.69668549383	0.0174532925199	0.135747830711	-1.1527791973
4.8	0.9423925	0.160066666667	-2.02634660494	0.0174532925199	0.0387850944888	-1.03965600505
4.85	0.9478805	0.0519263888889	-2.13607484568	0.0174532925199	0.00969627362219	-0.560229142615
4.9	0.947709	-0.0590722222222	-2.08737731481	0.0174532925199	0	-0.409398219604
4.95	0.9417065	-0.162639166667	-1.88882901235	0.0174532925199	-0.00969627362219	-0.700286428269
5	0.930902	-0.252771944444	-1.57118348765	0.0174532925199	-0.048481368111	-1.33054421371
5.05	0.9156385	-0.323372777778	-1.16048333333	0.0174532925199	-0.164836651577	-1.49214877408
5.1	0.897631	-0.370630555556	-0.694204475309	0	-0.261799387799	-0.511747774505
5.15	0.877737	-0.394926388889	-0.175575771605	-0.0174532925199	-0.203621746066	0.307048664703
5.2	0.8569855	-0.390353055556	0.382646141975	-0.0174532925199	-0.184229198822	0.32320912074
5.25	0.8374345	-0.355481388889	0.913290432099	-0.0349065850399	-0.174532925199	0.333982758098
5.3	0.820456	-0.29498	1.35140941358	-0.0349065850399	-0.164836651577	0.544068686578
5.35	0.8072505	-0.216566388889	1.68858688272	-0.0523598775598	-0.135747830711	1.01272191165
5.4	0.7979895	-0.120145277778	1.89152854938	-0.0523598775598	-0.0387850944888	1.03965600505
5.45	0.795417	-0.0232477777778	1.98680632716	-0.0523598775598	-0.00969627362219	0.700286428269
5.5	0.795417	0.07889	2.0278816358	-0.0523598775598	0.00969627362219	0.705673246948
5.55	0.8027915	0.1877925	1.88004228395	-0.0523598775598	0.0387850944888	1.07197691712
5.6	0.8151395	0.276877222222	1.51465200617	-0.0523598775598	0.135747830711	1.15816601598
5.65	0.831432	0.343190555556	1.03535185185	-0.0349065850399	0.174532925199	0.834956895244
5.7	0.8504685	0.382730833333	0.489939506173	-0.0349065850399	0.203621746066	0.673352334874
5.75	0.870877	0.393020833333	-0.0740520061728	-0.0174532925199	0.271495661421	0
5.8	0.8909425	0.374155833333	-0.613165432099	0	0.203621746066	-0.673352334874
5.85	0.909293	0.329375277778	-1.09828811728	0	0.174532925199	-0.834956895244
5.9	0.924728	0.262204444444	-1.52158611111	0.0174532925199	0.135747830711	-1.1527791973
5.95	0.93639	0.173881944444	-1.8521470679	0.0174532925199	0.0387850944888	-1.03965600505
6	0.9427355	0.0707913888889	-2.03359830247	0.0174532925199	0.00969627362219	-0.554842323936
6.05	0.943593	-0.0363008333333	-2.04868395062	0.0174532925199	0	-0.37707730753
6.1	0.9389625	-0.139963055556	-1.91158981481	0.0174532925199	-0.00969627362219	-0.554842323936
6.15	0.929187	-0.232954166667	-1.63438441358	0.0174532925199	-0.0387850944888	-1.03965600505
6.2	0.9149525	-0.308128333333	-1.23697021605	0.0174532925199	-0.135747830711	-1.14739237863
6.25	0.8974595	-0.360340555556	-0.741631635802	0	-0.174532925199	-0.80263598317
6.3	0.8779085	-0.385493888889	-0.173829012346	0	-0.203621746066	-0.527908230541
6.35	0.8576715	-0.379777222222	0.420016203704	-0.0174532925199	-0.261799387799	0.290888208666
6.4	0.838292	-0.338140833333	0.903021604938	-0.0349065850399	-0.174532925199	1.01272191165
6.45	0.8233715	-0.280878888889	1.21860277778	-0.0349065850399	-0.0872664625997	0.511747774505
6.5	0.810166	-0.216661666667	1.51422854938	-0.0349065850399	-0.135747830711	0.177765016407
6.55	0.8007335	-0.131483333333	1.81652376543	-0.0523598775598	-0.126051557088	0.74876779638
6.6	0.7962745	-0.0302030555556	2.00797916667	-0.0523598775598	-0.0387850944888	1.04504282373
6.65	0.797475	0.0774608333333	2.01655416667	-0.0523598775598	0	0.991174636935
6.7	0.804335	0.178455277778	1.8522529321	-0.0523598775598	0.0387850944888	1.18510010938
6.75	0.8158255	0.267635277778	1.54662299383	-0.0523598775598	0.135747830711	1.03965600505
6.8	0.831775	0.337855	1.1104095679	-0.0349065850399	0.164836651577	0.517134593184
6.85	0.850297	0.386827777778	0.516246759259	-0.0349065850399	0.174532925199	0.188538653765
6.9	0.872592	0.39102	-0.107399228395	-0.0174532925199	0.174532925199	0.032320912074
6.95	0.8905995	0.365771388889	-0.557269135802	-0.0174532925199	0.174532925199	-0.032320912074
7	0.90895	0.334806111111	-0.987977623457	0	0.174532925199	-0.188538653765
7.05	0.925414	0.272970833333	-1.49294984568	0	0.164836651577	-0.511747774505
7.1	0.9375905	0.182266388889	-1.90761990741	0.0174532925199	0.135747830711	-1.00733509297
7.15	0.944622	0.0699338888889	-2.06784537037	0.0174532925199	0.0387850944888	-1.03965600505
7.2	0.9441075	-0.0359197222222	-1.97791373457	0.0174532925199	0.00969627362219	-0.700286428269
7.25	0.9403345	-0.128434444444	-1.82711018519	0.0174532925199	-0.00969627362219	-0.700286428269
7.3	0.9314165	-0.219424722222	-1.62776790123	0.0174532925199	-0.0387850944888	-1.03965600505
7.35	0.917868	-0.296885555556	-1.30689351852	0.0174532925199	-0.135747830711	-1.00733509297
7.4	0.9008895	-0.354528611111	-0.878408179012	0	-0.164836651577	-0.511747774505
7.45	0.88151	-0.388161666667	-0.363643518519	0	-0.174532925199	-0.188538653765
7.5	0.86093	-0.393211388889	0.199659876543	-0.0174532925199	-0.174532925199	-0.032320912074
7.55	0.8408645	-0.366724166667	0.734697530864	-0.0174532925199	-0.174532925199	0.032320912074
7.6	0.8233715	-0.316322222222	1.19557731481	-0.0349065850399	-0.174532925199	0.188538653765
7.65	0.808451	-0.245054444444	1.5907154321	-0.0349065850399	-0.164836651577	0.517134593184
7.7	0.7979895	-0.153397222222	1.88316527778	-0.0523598775598	-0.135747830711	1.03965600505
7.75	0.792673	-0.0505925	2.03005185185	-0.0523598775598	-0.0387850944888	1.19048692806
7.8	0.7928445	0.0553563888889	2.03068703704	-0.0523598775598	0	1.02349554901
7.85	0.7983325	0.15778	1.89131682099	-0.0523598775598	0.0387850944888	1.19048692806
7.9	0.8089655	0.250485277778	1.60887114198	-0.0523598775598	0.135747830711	1.03965600505
7.95	0.824229	0.323182222222	1.21849691358	-0.0349065850399	0.164836651577	0.517134593184
8	0.8422365	0.373488888889	0.775084722222	-0.0349065850399	0.174532925199	0.188538653765
8.05	0.862302	0.402358055556	0.271488734568	-0.0174532925199	0.174532925199	0.032320912074
8.1	0.883225	0.407884166667	-0.365178549383	-0.0174532925199	0.174532925199	-0.032320912074
8.15	0.905177	0.368153333333	-1.03207006173	0	0.174532925199	-0.188538653765
8.2	0.9214695	0.294694166667	-1.50380092593	0	0.164836651577	-0.511747774504
8.25	0.9348465	0.2100875	-1.79783873457	0.0174532925199	0.135747830711	-1.00733509297
8.3	0.9430785	0.111284444444	-1.97574351852	0.0174532925199	0.0387850944888	-1.03965600505
8.35	0.9461655	0.00790805555556	-2.03021064815	0.0174532925199	0.00969627362219	-0.700286428269
8.4	0.943936	-0.0968022222222	-1.95298271605	0.0174532925199	-0.00969627362219	-0.700286428269
8.45	0.9362185	-0.194080833333	-1.71219459877	0.0174532925199	-0.0387850944888	-1.03965600505
8.5	0.9238705	-0.2744	-1.32647839506	0.0174532925199	-0.135747830711	-1.00733509297
8.55	0.9077495	-0.330328055556	-0.862740277778	0	-0.164836651577	-0.511747774504
8.6	0.8895705	-0.3575775	-0.448599537037	0	-0.174532925199	-0.188538653765
8.65	0.871563	-0.371202222222	-0.0964422839506	-0.0174532925199	-0.174532925199	-0.032320912074
8.7	0.852012	-0.369773055556	0.310976080247	-0.0174532925199	-0.174532925199	0.032320912074
8.75	0.833833	-0.347573333333	0.854535802469	-0.0349065850399	-0.174532925199	0.188538653765
8.8	0.8154825	-0.286500277778	1.43430108025	-0.0349065850399	-0.164836651577	0.511747774504
8.85	0.803992	-0.196462777778	1.8563287037	-0.0523598775598	-0.135747830711	1.00733509297
8.9	0.795417	-0.0930863888889	2.09065910494	-0.0523598775598	-0.0387850944888	1.03965600505
8.95	0.7942165	0.0204847222222	2.12485324074	-0.0523598775598	-0.00969627362219	0.700286428269
9	0.797818	0.126719444444	1.97711975309	-0.0523598775598	0.00969627362219	0.705673246948
9.05	0.8072505	0.223426388889	1.69255679012	-0.0523598775598	0.0387850944888	1.07197691712
9.1	0.8209705	0.300315555556	1.29535432099	-0.0523598775598	0.135747830711	1.15816601598
9.15	0.8381205	0.355671944444	0.822670679012	-0.0349065850399	0.174532925199	0.834956895244
9.2	0.8575	0.385589166667	0.280593055556	-0.0349065850399	0.203621746066	0.673352334874
9.25	0.8779085	0.385303333333	-0.29155	-0.0174532925199	0.271495661421	0
9.3	0.897288	0.354433333333	-0.821400308642	0	0.203621746066	-0.673352334874
9.35	0.9142665	0.299458055556	-1.26740617284	0	0.174532925199	-0.834956895244
9.4	0.9279865	0.224569722222	-1.62792669753	0.0174532925199	0.135747830711	-1.1527791973
9.45	0.937419	0.132817222222	-1.88406512346	0.0174532925199	0.0387850944888	-1.03965600505
9.5	0.9417065	0.0304888888889	-2.00046280864	0.0174532925199	0.00969627362219	-0.560229142615
9.55	0.940506	-0.0733638888889	-1.96293395062	0.0174532925199	0	-0.409398219604
9.6	0.9341605	-0.171690555556	-1.77301358025	0.0174532925199	-0.00969627362219	-0.700286428269
9.65	0.9228415	-0.256964166667	-1.42816095679	0.0174532925199	-0.048481368111	-1.33054421371
9.7	0.907578	-0.319752222222	-0.963470061728	0.0174532925199	-0.164836651577	-1.49214877408
9.75	0.889742	-0.355481388889	-0.455544228395	0	-0.261799387799	-0.514979865712
9.8	0.8707055	-0.361293333333	-0.024698117284	-0.0174532925199	-0.203621746066	0.281191935044
9.85	0.8532125	-0.352146666667	0.28081537037	-0.0174532925199	-0.184229198822	0.170223470256
9.9	0.8350335	-0.332252666667	0.522852685185	-0.0349065850399	-0.180350689373	-0.168068742785
9.95	0.8189125	-0.293931944444	0.648037098765	-0.0349065850399	-0.193925472444	-0.706211928816
10	0.8072505	-0.260298888889	0.678229567901	-0.0523598775598	-0.271495661421	-1.17648119949
